新干县市政园林管理所,新干县青铜文化公园木栈道更新改造工程,新干县青铜文化公园,2018年10月25日,江西省青苹园林艺术有限公司,施工总承包·市政公用工程·市政公用工程一级,       567111.79 元
江西淦盛投资有限责任公司,新干县城区污水管网建设项目（城南工业园区支路污水管网改建工程）,新干县城城区内,2018年10月25日,江西昭萍水利建筑工程有限责任公司,施工总承包·市政公用工程·市政公用工程三级,     12365203.53 元
,,,,,,
吉安市庐陵新区工程建设局,庐陵新区滨江肖家村路道路新建工程（湖滨东路-和气路）,庐陵新区滨江,2018年10月26日,新余市渝泉建设工程有限公司,施工总承包·市政公用工程·市政公用工程三级,      3263582.40 元
,,,,,,
,,,,,,
宁都县工业投资有限责任公司,宁都县赣商创业园C区建设项目（电商扶贫标准厂房）-室外工程,宁都县工业园田头路以南,2018年10月25日,赣州市铭轩建设工程有限公司,施工总承包·市政公用工程·市政公用工程三级,     21017534.53 元
江西铭辉城投杭萧钢构有限公司,铭辉杭萧钢构产业园,南昌市安义县工业园区红山大道9号,2018年10月26日,江西正宇建设集团有限公司,建筑工程(2015新标准)一级,    110964191.14 元
,,,,,,
,南昌市洪都中医院二期工程（含中医药传承创新工程重点中医医院建设）监理项目,红谷滩新区碟子湖大道1399号，雅苑路以南，杏林路以北，碟子湖大道以东南昌市洪都中医院北院内,2018年10月26日,江西省鑫鼎建设咨询监理有限公司,房屋建筑工程甲级,      4360300.00 元
,,,,,,
赣州水务集团有限责任公司,赣州市污水处理有限公司增容及双电源改造工程,赣州市章贡区水西镇联三村,2018年10月26日,江西聚源建设工程有限公司,电力工程(2015新标准)三级,      6044479.00 元
玉山县城市资产经营有限责任公司,玉山县冰溪文化村（沿河景观）建设工程,玉山县冰溪文化村,2018年10月26日,赣阳建工集团有限公司,施工总承包·市政公用工程·市政公用工程一级,     18021294.72 元
,,,,,,
,,,,,,
武宁县房产管理局本级,武宁县巨通二期公租房6-11#楼室内配套装修工程,武宁县,2018年10月26日,中海诚壹建设集团有限公司,专业承包·建筑装修装饰工程·建筑装修装饰工程二级,      5776115.89 元
,,,,,,
,,,,,,
新干县城乡建设投资开发有限责任公司,新干县高铁新区生态公园景观园林工程,新干县城东新区,2018年10月26日,新余市江新建筑有限责任公司,市政公用工程(2015新标准)二级,     27325367.31 元
赣州西城建设开发有限公司,赣州经济技术开发区西城区J09停车场、J-08-01停车场、M-02-03停车场工程,赣州经济技术开发区西城区,2018年10月26日,江西吉创建设工程有限公司,施工总承包·市政公用工程·市政公用工程三级,      4521578.59 元
江西省彭泽县建设局,彭泽县梅岭公园工程建设项目,彭泽县城山南新区,2018年10月29日,宝龙建设集团有限公司,市政公用工程(2015新标准)二级,      6788638.04 元
,,,,,,
上饶市广丰区月兔房地产开发有限公司,上饶市广丰区污水管网建设项目-丰溪河污水管道清淤修复-西关路污水工程一期,上饶广丰区西关街南侧,2018年10月29日,江西省昌俊建筑工程有限公司,市政公用工程(2015新标准)三级,       830372.58 元
江西武宁工业园区管理委员会本级,武宁县武安大道污水管网改造工程,武宁县工业园区,2018年10月29日,江西金工建设有限公司,市政公用工程(2015新标准)二级,      8301204.96 元
,,,,,,
武宁县民政局本级,武宁县殡仪馆改扩建工程,武宁县殡仪馆,2018年10月23日,江西聚裕建设有限公司,建筑工程(2015新标准)三级,      5109274.44 元
,,,,,,
九江市濂溪区化纤工业基地管理办公室,中小企业园绿化亮化工程,濂溪区化纤工业基地,2018年10月30日,江西益丰建设有限公司,市政公用工程(2015新标准)二级,      1238244.13 元
,,,,,,
,,,,,,
余干县城区开发建设管理委员会办公室,余干县玉亭北大道延伸工程建设项目,县城玉亭北大道延伸（横四路至越瑞路、玉驰路）,2018年10月16日,湖南星大建设集团有限公司,市政公用工程(2015新标准)一级,     48400259.40 元
,,,,,,
,,,,,,
江西武宁工业园区管理委员会本级,武宁县世明支路污水管网改造工程,武宁县工业园区,2018年10月30日,江西博康建设工程有限公司,市政公用工程(2015新标准)三级,      2702608.30 元
赣州市赣县区城市建设投资有限公司本级,赣县区残疾人综合服务中心（康复中心二期护坡）工程,赣县区323国道北侧红金4S城后,2018年10月30日,江西展诚建设工程有限公司,施工总承包·市政公用工程·市政公用工程三级,       862744.28 元
九江市濂溪区沿江工业基地管理办公室,沿江工业基地园区亮化工程,沿江工业基地园区（九江市城东港区）,2018年10月30日,江西旭日建设工程有限公司,市政公用工程(2015新标准)二级,      2028856.14 元
江西省彭泽县中医院,彭泽县中医院改扩建（装修项目）工程,彭泽县中医院周边,2018年10月29日,鑫洲控股集团有限公司,建筑装修装饰工程(2015新标准)一级,     11361996.17 元
,新建区第二中学校内运动场改造工程监理项目,新建区第二中学校内,2018年10月29日,分宜县工程建设监理有限责任公司,工程监理·专业资质·市政公用工程·市政公用工程丙级,       200000.00 元
,,,,,,
,,,,,,
,,,,,,
,,,,,,
宜春市新城建设发展有限公司,宜春市大塘片区棚户区改造（红星小区南区)项目,宜春市城区内,2018年10月31日,赣欣建设集团有限公司,施工总承包·建筑工程·建筑工程一级,    271969979.56 元
江西省万载中学,万载中学初中部综合楼工程,万载中学内,2018年10月31日,江西宇林建设有限公司,施工总承包·建筑工程·建筑工程三级,      6140528.17 元
,,,,,,
,,,,,,
宁都县梅江镇人民政府,宁都县梅江镇运动小镇4A乡村旅游项目——老溪坝运动公园,宁都县梅江镇老溪村,2018年10月30日,江西昌宁建设工程有限公司,市政公用工程(2015新标准)三级,      6550491.37 元
新余市投资控股集团有限公司,新余市孔目江两岸景观复绿工程,新余市袁河生态新城内孔目江两岸，东起西合新村段，西至新余通济二桥段。,2018年10月30日,新余市百丈峰建筑工程有限公司,市政公用工程(2015新标准)三级,      7686297.16 元
,,,,,,
,临江商务区三期（肖坊、顺外、张燕村地块）旧城改造综合性住房小区项目监理,南昌市青山湖大道以西、顺外路两侧（CD406-E01、CD404-H09-02、CD404-H10-01地块）,2018年10月30日,江西省建设监理有限公司,房屋建筑工程甲级,      6990000.00 元
国网江西省电力有限公司新干县供电分公司,灌溪供电所生产营销用房,新干县灌溪供电服务站,2018年10月30日,江西嘉韵建设工程有限公司,建筑工程(2015新标准)三级,      1369473.46 元
,,,,,,
江西武宁工业园区管理委员会本级,武宁县茶梓坪路污水管网改造工程,武宁县工业园区,2018年10月31日,江西银盾实业有限公司,市政公用工程(2015新标准)二级,      4069202.34 元
新余市渝水区城北街道办事处,国有工矿企业生活小区改造项目（裕江花园）,新余市城区,2018年10月31日,新余渝州建筑工程有限公司,市政公用工程(2015新标准)三级,      1507425.09 元
,,,,,,
新余市渝水区城北街道办事处,国有工矿企业生活小区改造项目（大唐国际新余发电厂生活小区）,新余市城区,2018年10月31日,江西荣城建设有限公司,市政公用工程(2015新标准)二级,      5289801.03 元
上饶市广丰投融资有限责任公司,广丰区电子信息产业园标准厂房建设项目门卫室、大门及围墙工程,高新区电子信息产业园（霞峰片区）,2018年10月31日,江西明亿建设有限公司,建筑工程(2015新标准)三级,      1129984.27 元
泰和县冠朝镇中心小学,泰和县冠朝中心小学义务教育学校建设项目,泰和县冠朝中心小学新校区,2018年10月31日,江西德仁建设有限公司,施工总承包·建筑工程·建筑工程三级,      9009088.81 元
安福县城市建设投资开发有限公司,安福县城南出口道路改造工程（赣建安福县招字【2018】32号）,安福县平都镇宝成南路、安平南路、站前大道,2018年10月30日,世昌建设集团有限公司,市政公用工程(2015新标准)一级,     60458351.06 元
泰和县城乡建设局,泰和县上田水厂二期（3万吨/天）工程,泰和县上田,2018年10月30日,江西众骉建筑工程有限公司,施工总承包·市政公用工程·市政公用工程三级,      8332900.65 元
新干县三湖镇人民政府,新干县三湖镇沿江路新建工程,新干县三湖镇虚镇,2018年10月30日,江西中旺建设工程有限公司,市政公用工程(2015新标准)三级,      3076899.80 元
新余市渝水区城北街道办事处,国有工矿企业生活小区改造项目（电信宿舍院）,新余市城区,2018年10月31日,江西宏海建设工程有限公司,市政公用工程(2015新标准)三级,       919031.78 元
,,,,,,
,,,,,,
,,,,,,
,都昌县云住小区保障性住房工程(监理）,都昌县城滨水西区前进大道以南、云住路以东,2018年10月30日,江西恒实建设管理股份有限公司,工程监理综合资质甲级,      2145000.00 元
,临江商务区三期沈桥村（漆村地块）旧城改造综合性住房小区项目监理,京东大道以东、解放路以北（控规CD510-E01、E04地块）,2018年10月31日,南昌市建筑技术咨询监理有限公司,房屋建筑工程甲级,      7090000.00 元
,,,,,,
,艾溪湖与瑶湖连接绿道监理项目,紫阳大道北侧绿道（艾溪湖绿道~瑶湖西站）、艾溪湖北路南侧绿道（艾溪湖绿道~学苑路绿道）和学苑路东侧绿道（艾溪湖北路绿道~紫阳大道绿道）,2018年10月30日,南昌高新工程咨询有限公司,工程监理·专业资质·市政公用工程·市政公用工程乙级,       396328.00 元
抚州市投资发展（集团）有限公司,抚州市老年大学装修、园林及智能化工程,陆象山大道以西,2018年10月31日,江西省盛贤安建设工程有限公司,施工总承包·建筑工程·建筑工程二级,     15070250.89 元
,,,,,,
都昌县矶山湖水产养殖场,矶山湖水产场养殖基地基础设施建设项目,都昌县矶山湖水产养殖场,2018年10月31日,江西雷宇建筑工程有限公司,施工总承包·市政公用工程·市政公用工程三级,       585879.03 元
,,,,,,
赣州市公安局,赣州市看守所、拘留所、戒毒所、武警中队等新建配电安装工程,赣州市赣县储潭镇幸福村,2018年10月31日,江西奇伟建设有限公司,电力工程(2015新标准)三级输变电工程(2015新标准)三级,      7430540.82 元
婺源县太白镇人民政府,婺源县太白镇群众健身场所及附属工程,婺源县太白镇,2018年10月31日,江西鑫婺建设工程有限公司,施工总承包·市政公用工程·市政公用工程三级,      2481008.22 元
,南丰县环城南路及河东新区（右）公园项目EPC项目工程监理,南丰县县城南部，道路起点曾巩大桥，终点为环城东路，河东新区下高速口右侧HDC15-05、06地块景观工程位于南丰县河东新区济广高速南丰收费站西侧300m处，环城南路与环城东路交叉口北侧,2018年10月31日,江西安厦工程监理造价咨询有限公司,工程监理·专业资质·市政公用工程·市政公用工程甲级,       980000.00 元
上饶市广丰区下溪街道办事处,广丰区下溪街道溪滩村西脚自然村庄综合整治建设项目,上饶市广丰区,2018年10月31日,江西林夏建设工程有限公司,市政公用工程(2015新标准)三级,       690356.11 元
,,,,,,
九江市城市建设投资有限公司,兴城南大道与昌九高速立交工程,位于八里湖东岸兴城南大道与昌九高速的交汇处,2018年10月31日,云林建设集团有限公司,市政公用工程(2015新标准)一级,     62049136.35 元
黎川县第二中学,黎川县第二中学改扩建项目（3A号教学楼、3B号教学楼）,黎川县第二中学校内,2018年11月01日,江西云峰建设工程有限公司,建筑工程(2015新标准)二级,     17962217.70 元
,,,,,,
九江市濂溪区沿江工业基地管理办公室,沿江工业基地陶埠大道北段景观工程,区沿江工业基地,2018年10月31日,江西亿欣建设有限公司,市政公用工程(2015新标准)三级,      2733824.48 元
,,,,,,
,,,,,,
石城县旅游文化发展有限公司,石城县琴江廊桥亮化工程,石城县琴江镇,2018年10月31日,江西省兴大建筑工程实业有限公司,城市及道路照明工程(2015新标准)三级,      4545409.63 元
宁都县工业投资有限责任公司,宁都县赣商创业园B区建设项目(电商扶贫标准厂房)-室外工程,宁都县工业园田头路以南,2018年10月31日,江西正鸿工程有限公司,市政公用工程(2015新标准)三级,     14875708.20 元
兴国县教育局本级,兴国县龙口镇龙口中学一期教学楼工程,兴国县龙口镇龙口中学校园内,2018年10月31日,江西成辉建设工程有限公司,建筑工程(2015新标准)三级,      3682509.07 元
永修县城市建设投资开发有限公司,永修县党员干部警示教育基地智能化及办案系统安装工程,江西省九江市永修县,2018年10月31日,冠林电子有限公司,专业承包·电子与智能化工程·电子与智能化工程一级,      1639007.39 元
国营上高县墨山垦殖场,上高县墨山乡粮管所新库区配套工程,,2018年11月01日,江西翔发建设工程有限公司,建筑工程(2015新标准)三级市政公用工程(2015新标准)三级,      3000244.42 元
余干县教育局本级,余干县十小建设项目,余干县城北新区横二路北侧、余信路东侧,2018年10月31日,江西省中宁建筑工程有限公司,建筑工程(2015新标准)一级,     18858575.88 元
上饶市广投房地产开发有限公司,广丰区丰溪水街西侧（金豪小区南侧）棚改建设项目,广丰区广场北路以南，排山路以西,2018年11月01日,江西国标建设有限公司,建筑工程(2015新标准)三级,      3364236.99 元
九江市浔阳区城市建设投资有限公司,莲花池保障性住房项目室外配套工程,浔阳区莲花池,2018年10月31日,江西鸿安建设工程有限公司,市政公用工程(2015新标准)二级,      5139894.68 元
九江金安高级中学,九江金安高级中学新老校区改扩建项目,浔阳区滨江东路228号金安中学老校区内,2018年10月31日,江西省皓天建设有限公司,建筑工程(2015新标准)二级,     39842177.73 元
,工控云创港项目二期监理Ⅱ标段,新建区长堎工业园,2018年10月31日,江西瑞林建设监理有限公司,工程监理综合资质甲级,      1770000.00 元
,,,,,,
江西省丰城中学,丰城中学篮球、排球场地修复工程,,2018年11月01日,江西建昌集团有限责任公司,市政公用工程(2015新标准)一级,      1556187.99 元
铅山县葛仙山乡人民政府,欧家家风家训展览馆,铅山县葛仙山乡长岭村,2018年10月31日,江西省黄岗山建设工程有限公司,建筑工程(2015新标准)三级,      1232977.45 元
武宁县房产管理局本级,武宁县鸿福家园安置小区物业管理楼工程,武宁县新宁镇沙田村,2018年11月02日,江西鹏众建设工程有限公司,建筑工程(2015新标准)三级,      1344614.89 元
井冈山市市政工程管理所,井冈山市红星城区污水管网二期建设工程（银湖苑、阳光苑、翠海华庭、菜市场及周边地块、香榭丽）,井冈山市红星城区,2018年10月31日,江西省绿景建设工程有限公司,市政公用工程(2015新标准)三级,     10454067.21 元
赣州满园建设开发有限公司,赣州市同兴达光电科技有限公司项目等两个场地平整工程,赣州经济技术开发区,2018年11月01日,赣州华艺装饰有限公司,施工总承包·建筑工程·建筑工程三级,      2634795.51 元
定南县城市建设投资有限责任公司,定南县易地搬迁扶贫县城集中安置点园林景观工程,,2018年10月31日,江西天承建设有限公司,市政公用工程(2015新标准)一级,     26236893.15 元
,,,,,,
,,,,,,
,,,,,,
吉安市井冈山开发区金庐陵经济发展有限公司,新庄路北沿工程（南塘路至樟树塘路）项目,井冈山经济技术开发区,2018年11月01日,江西永开实业有限公司,市政公用工程(2015新标准)三级,      7919330.78 元
,,,,,,
铅山县教育体育局本级,铅山县虹桥乡中心小学场地附属工程,上饶市铅山县内,2018年11月02日,浙江标龙环境建设有限公司,施工总承包·市政公用工程·市政公用工程三级,      3087792.97 元
,,,,,,
宜春市袁州区新坊镇人民政府,新坊镇农贸市场至汽车服务广场道路升级改造工程,袁州区新坊镇集镇,2018年11月02日,江西省广攀建设有限公司,市政公用工程(2015新标准)三级,      2477999.29 元
,,,,,,
,,,,,,
高安市田南镇初级中学,高安市田南初中教学楼建设项目,,2018年11月02日,江西海福建设工程有限公司,施工总承包·建筑工程·建筑工程三级,      1421958.25 元
安义县乔乐乡人民政府,安义县乔乐乡综治中心(群众来访接待中心)项目,安义县乔乐乡人民政府院内,2018年10月30日,江西省安义县第三建筑工程有限责任公司,建筑工程(2015新标准)三级,      1791120.27 元
,,,,,,
,九江七中新建学生公寓和教学综合大楼项目,九江市第七中学学校内,2018年11月01日,江西方正工程监理造价咨询有限公司,房屋建筑工程甲级,       203600.00 元
永修县湖东新区开发建设管理委员会本级,永修县开发大道与昌九大道连接线箱涵拓宽工程,永修县湖东新区,2018年11月01日,江西中旺建设工程有限公司,市政公用工程(2015新标准)三级,      3447636.59 元
江西武宁工业园区管理委员会本级,武宁县工业园区自来水管网架设工程,武宁县工业园区,2018年11月01日,江西省鸿宇建设工程有限责任公司,市政公用工程(2015新标准)三级,      8209532.05 元
,,,,,,
,,,,,,
萍乡市湘东区腊市镇人民政府本级,湘东区棚户区（城中村）改造腊市安置小区（二期）配套基础设施建设工程,湘东区腊市镇腊市村,2018年11月05日,宜春双鼎建设有限责任公司,施工总承包·市政公用工程·市政公用工程三级,      3946948.93 元
,,,,,,
南城县万坊镇上岭村民委员会,南城县万坊镇上岭村七组新农村建设工程,南城县万坊镇上岭村七组,2018年11月02日,江西省三合实业有限公司,市政公用工程(2015新标准)二级,       866420.35 元
,,,,,,
,,,,,,
宜春市袁州区湖田镇人民政府,宜万高速沿线房相改造湖田段工程一标段,袁州区湖田镇店前村、一寺村、阳坑村,2018年10月22日,江西信业投资发展有限公司,施工总承包·建筑工程·建筑工程一级,     42560350.39 元
九江市濂溪区城投（集团）有限公司,张家湾三期二标安置小区,九江市濂溪区新港镇太平桥村,2018年11月01日,瑞州建设有限公司,建筑工程(2015新标准)一级,     27970382.10 元
瑞昌市殡仪馆,瑞昌市殡仪馆建设工程,瑞昌市桂林办事处庆丰村狮岭水库旁,2018年11月02日,九江市联营建筑工程有限公司,建筑工程(2015新标准)二级,      8525125.53 元
,,,,,,
南昌市公安局新建分局,南昌市新建区恒湖等6个派出所提升改造工程,,2018年11月02日,江西中鹏建设有限责任公司,施工总承包·建筑工程·建筑工程一级,      2491301.46 元
九江市城市建设投资有限公司,浔阳区棚户区莲花池三支巷、整流器厂片区东侧、老区政府南侧三条道路改造之老区政府南侧李家巷支路道路改造工程,浔阳区老政府南侧从庾亮北路至督天巷,2018年11月02日,江西祥华建设有限公司,市政公用工程(2015新标准)三级,      3053640.74 元
德安县园艺场,德安县园艺场向阳分场花卉种植产业扶贫基地项目,,2018年11月05日,江西翔亿建设工程有限公司,专业承包·钢结构工程·钢结构工程三级,      1181558.62 元
,,,,,,
九江市柴桑区建设规划局本级,柴桑区截流河路南延伸线及东泉路局部污水管网改造工程,柴桑区东泉路、截流河路南延伸线,2018年11月05日,江西临川建设集团有限公司,市政公用工程(2015新标准)一级,      3155645.73 元
万载县林业局,万载县森林消防专业队营房室内装饰及安装亮化工程,万载县松山路,2018年11月05日,江西康盛装饰集团有限公司,建筑装修装饰工程(2015新标准)一级城市及道路照明工程(2015新标准)一级,      2920147.73 元
,,,,,,
江西青原山旅游发展有限公司,林科所至油箩坑及裤脚塘水库道路工程（一段、二段),吉安市青原区青原山风景名胜区,2018年11月05日,江西隆图建筑工程有限公司,市政公用工程(2015新标准)三级,     11046371.66 元
,,,,,,
萍乡经济技术开发区教育局本级,萍乡经济技术开发区大星小学运动场建设项目,萍乡经济技术开发区大星小学内,2018年11月05日,江西聚财建设工程有限公司,市政公用工程(2015新标准)二级,      1431783.28 元
,九江市濂溪区保障性住房浔南片区浔南小区房屋建设及附属工程监理,,2018年11月06日,江西省赣建工程建设监理有限公司,工程监理·工程监理综合资质·工程监理综合资质甲级,      1800000.00 元
高安市石脑镇初级中学,高安市石脑镇鹏飞小区棚户区改造工程项目,高安市石脑镇,2018年11月06日,江西屹立建设工程有限公司,施工总承包·建筑工程·建筑工程二级,      4395327.78 元
景德镇市陶阳学校工程建设项目部,景德镇市陶阳学校工程：小学、办公楼；中学、科技馆；图书馆；食堂、体育馆；地下车库；配套设施,景德镇市珠山区高铁商务区,2018年11月05日,江西省荣翔建设有限公司,建筑工程(2015新标准)一级防水防腐保温工程(2015新标准)一级,    137480079.99 元
赣州市南康区大坪乡中心小学,南康区大坪乡中心小学教学综合楼及附属工程,南康区大坪乡中小学,2018年11月06日,江西正越建设工程有限公司,建筑工程(2015新标准)三级,      4209664.37 元
,,,,,,
,,,,,,
赣州新能源汽车科技城建设开发有限公司,赣州市客家大道西延工程（三江段）I标段,赣州开发区三江乡,2018年11月05日,中建远南集团有限公司,施工总承包·市政公用工程·市政公用工程一级,    121008448.62 元
,,,,,,
江西豫章实业有限公司,江西省豫章监狱新建物流中心,江西省南昌市新建区长堎长征西路,2018年11月02日,江西省城建建设集团有限公司,施工总承包·建筑工程·建筑工程特级钢结构工程(2015新标准)二级,      9122330.74 元
泰和县上模乡中心小学,泰和县上模中心小学义务教育学校建设项目,泰和县上模乡圩镇,2018年11月06日,江西鑫果建筑工程有限公司,施工总承包·建筑工程·建筑工程二级,     11645198.05 元
九江市柴桑区安全生产监督管理局,柴桑区9号路及沙河路南延伸线工程,道路位于铁建山语城东、西两侧，北起江洲大道，南渊明大道西延伸线道路,2018年11月06日,宜丰县三欣建筑有限责任公司,施工总承包·市政公用工程·市政公用工程三级,     16132046.49 元
南丰县工业与科技创新投资发展有限责任公司,南丰为耦生态工程有限公司第一期厂房建设工程,南丰县富溪工业园区,2018年11月05日,江西威泓建设工程有限公司,建筑工程(2015新标准)二级,     22186123.34 元
都昌县左里中心小学,左里镇中心幼儿园管网及绿化项目,左里镇中心幼儿园校园内,2018年11月06日,江西雷宇建筑工程有限公司,施工总承包·市政公用工程·市政公用工程三级,       538465.07 元
上饶市广投房地产开发有限公司,丰溪水街（排山路）道路景观项目-北区,广丰区丰溪水街（排山路）,2018年11月06日,江西驿林水利水电工程有限公司,市政公用工程(2015新标准)二级,      5036767.84 元
石城县公安局,石城县看守所（含武警中队和石城县拘留所）建设项目,石城县琴江镇兴隆村唐子岭,2018年11月05日,江西云峰建设工程有限公司,建筑工程(2015新标准)二级,     36488556.24 元
丰城市循环经济园区管理委员会,丰城市循环经济园区管委会宁波热电土方平整工程,丰城市循环经济园区,2018年11月06日,珠珊建设集团有限公司,建筑工程(2015新标准)一级市政公用工程(2015新标准)一级,      5002571.13 元
九江市濂溪区沿江工业基地管理办公室,滨江大道、二仓路及新港大道污水管道修复工程,沿江工业基地,2018年11月06日,江西明亿建设有限公司,市政公用工程(2015新标准)三级,      2964273.07 元
瑞昌市殡仪馆,瑞昌市殡仪馆建设工程,瑞昌市桂林办事处庆丰村狮岭水库旁,2018年11月02日,江西亮圣建设工程有限公司,建筑工程(2015新标准)三级,      8525125.53 元
,,,,,,
武宁县房产管理局本级,武宁县巨通一期扩大点公租房室内配套装修工程,武宁县,2018年11月06日,江西新派建设工程有限公司,建筑装修装饰工程(2015新标准)二级,      3902182.21 元
,,,,,,
,,,,,,
金溪县双塘镇中心小学,金溪县双塘中心幼儿园综合楼、教师宿舍、食堂建设项目,双塘中学校园内,2018年11月07日,江西鑫高建设工程有限公司,建筑工程(2015新标准)三级,      4453600.07 元
南昌县黄马乡人民政府,黄马凤凰沟田园综合体岭前村何家环境整治和白虎岭茶园生态及茶厂改造提升工程项目,南昌县黄马乡岭前村何家自然村和白虎岭茶园。,2018年11月06日,江西海鑫建设有限公司,市政公用工程(2015新标准)一级,      3627469.82 元
赣州市南康区家具希望学校,赣州市南康区家具希望学校运动场工程,,2018年11月06日,江西省宏顺建筑工程有限公司,市政公用工程(2015新标准)一级,      6203609.22 元
,赣江新区医院项目监理,江西省赣江新区云盖北路东侧,2018年11月06日,南昌市正达工程监理有限公司,房屋建筑工程甲级,      8000000.00 元
,信丰工业园工业八路东段（海螺企业南侧路段）道路新建工程监理招标,信丰县工业园,2018年11月06日,江西省兴赣建设监理咨询有限公司,市政公用工程甲级,             .00 元
,南昌新能源汽车产业园（一期）场平及市政道路工程监理项目,南昌新能源汽车产业园内,2018年11月06日,江西中昌工程咨询监理有限公司,工程监理综合资质甲级,     14790000.00 元
,,,,,,
万安县五丰学校,万安县五丰学校足球场、看台及附属设施项目,五丰学校校园内,2018年11月06日,江西全福建设工程有限公司,市政公用工程(2015新标准)三级,      1795944.74 元
南昌市湾里城市建设投资发展有限责任公司,南昌市公安局交通管理局指挥中心湾里分控中心,昌湾大道以西，竹林路以南,2018年11月07日,江西省瑞豪建筑工程有限公司,施工总承包·建筑工程·建筑工程二级,     12692611.62 元
赣州市南康区人民防空办公室,南康区人防应急救援指挥中心、基层就业和社会保障服务中心及综合档案馆项目,赣州市南康区,2018年11月06日,江西文斌建设工程有限公司,施工总承包·建筑工程·建筑工程二级,     39652755.65 元
黎川县华山镇人民政府,黎川县华山镇洲湖船型古屋整体保护安置项目,黎川县华山镇洲湖村,2018年11月06日,江西天工建设有限责任公司,建筑工程(2015新标准)三级,      6995673.33 元
,,,,,,
兴国县永丰乡人民政府本级,兴国县永丰乡敬老院建设项目,兴国县永丰乡永丰村石江组,2018年11月06日,赣州凯盛建设工程有限公司,建筑工程(2015新标准)二级,      3671513.64 元
,都昌县利用世行贷款江西鄱阳湖流域重点城镇污染综合治理与生态安全改善项目监理,都昌县,2018年11月06日,江西恒实建设管理股份有限公司,工程监理综合资质甲级,      2000000.00 元
,,,,,,
,都昌县2018－2020年统筹整合资金推进高标准农田建设监理服务项目,都昌县境内,2018年11月06日,广东海外建设监理有限公司,工程监理综合资质甲级,      4520000.00 元
宁都县梅江镇人民政府,宁都县梅江镇高坑村委会综合服务大楼工程,宁都县梅江镇高坑村,2018年11月06日,江西宏平建设有限公司,建筑工程(2015新标准)三级,      8721014.04 元
新干县卫生和计划生育委员会,新干县卫生保障性住房建设项目基础设施配套工程,新干县荷浦乡、神政桥乡、麦斜镇、城上乡、溧江镇五个乡镇卫生院内。,2018年11月07日,江西东兴建设工程有限公司,市政公用工程(2015新标准)三级,      4610518.95 元
武宁县第二幼儿园,武宁县第二幼儿园校舍屋面维修改造工程,武宁县第二幼儿园,2018年11月08日,庐山市建筑工程有限公司,建筑工程(2015新标准)二级,       733817.97 元
赣州市滨江第二小学,赣州市章贡区滨江二校九曲河校区改扩建工程,赣州市章贡区九曲河路校区,2018年11月07日,江西省合众建设工程有限公司,建筑工程(2015新标准)三级,     12835091.31 元
,,,,,,
靖安县城乡规划建设局,沿河路街道立面改造工程一标段,,2018年11月08日,江苏鑫洋装饰工程有限公司,建筑装修装饰工程(2015新标准)一级,      5856834.85 元
江西洪都航空工业集团有限责任公司,洪都公司07号地块国有工矿棚户区改造项目,新溪桥东二路洪都生活区内,2018年11月07日,江西五湖建筑工程有限公司,施工总承包·建筑工程·建筑工程一级,     44873743.37 元
,,,,,,
,,,,,,
赣南医学院,赣南医学院章贡校区运动场改造工程,赣州市医学院路1号,2018年11月07日,江西大欣建设发展有限公司,市政公用工程(2015新标准)三级,      1761164.32 元
九江经济技术开发区（出口加工区）汽车工业园管理办公室,汽车工业园安顺路白改黑工程,起于顺达路，止于汽车工业园福利院,2018年11月07日,江西省赣杰实业有限公司,市政公用工程(2015新标准)二级,      6243371.64 元
湖口县第一幼儿园,新建湖口县第一幼儿园,九江市湖口县老武警中队及看守所,2018年11月07日,九江伟业广告装饰有限公司,施工总承包·建筑工程·建筑工程三级,     11691692.86 元
,,,,,,
湖口县城山学校,湖口县城山学校教学楼扩建,湖口县城山学校校园内,2018年11月08日,九江锦华建筑工程有限公司,建筑工程(2015新标准)三级,       755057.01 元
,,,,,,
上饶市广丰区月兔房地产开发有限公司,月兔阳光城景观工程,上饶市广丰区内,2018年11月07日,江西华飞建设有限公司,市政公用工程(2015新标准)三级,      3344998.61 元
江西省兴国县第三中学,兴国三中附属设施改造工程,兴国县第三中学校园内,2018年11月07日,江西省城建房屋建筑工程公司,市政公用工程(2015新标准)三级,      3468518.56 元
靖安县城乡规划建设局,沿河路街道立面改造工程二标段,,2018年11月08日,中交建宏峰集团有限公司,专业承包·建筑装修装饰工程·建筑装修装饰工程一级,      5197229.35 元
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
靖安县城乡规划建设局,后港路街道立面改造工程一标段,清华桥至潦河花园,2018年11月08日,吉安市第四建筑工程有限公司,建筑装修装饰工程(2015新标准)一级,      5884699.43 元
,抚州市东乡区新妇幼保健院建设项目监理（第二次）,抚州市东乡区东红工业大道（王震大道）南侧、幸福城西侧,2018年11月07日,江西昌大工程建设监理有限公司,房屋建筑工程甲级,      1080000.00 元
德兴市服务业集聚区项目建设指挥部,德兴市服务业集聚区（核心区）二期新南路（新东路至新南四路及新营大桥至新东路）道路工程,德兴市,2018年11月07日,卓越市政园林建设集团有限公司,市政公用工程(2015新标准)一级,     22577587.38 元
,,,,,,
上饶市广丰区月兔房地产开发有限公司,月兔阳光城地下室地面改造工程,上饶市广丰区内,2018年11月08日,江西昌艺园林建设有限公司,施工总承包·建筑工程·建筑工程二级,      1113823.17 元
,,,,,,
